,Query,Exact,Approximate
24,gibbs sampling,"{2011819992: {'relevancy': True, 'rank': 0}, 2721445647: {'relevancy': False, 'rank': 1}, 2162010601: {'relevancy': False, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': True, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2143089062: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': True, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{2011819992: {'relevancy': True, 'rank': 0}, 2721445647: {'relevancy': False, 'rank': 1}, 2162010601: {'relevancy': False, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': True, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2143089062: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': True, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}"
25,user interface,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
26,belief propagation,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
27,interpolation,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
28,wavelet transform,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
29,transfer of learning,"{189137728: {'relevancy': True, 'rank': 0}, 3356812: {'relevancy': False, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}","{189137728: {'relevancy': True, 'rank': 0}, 3356812: {'relevancy': False, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}"
30,topic model,"{2162010601: {'relevancy': False, 'rank': 0}, 2131293038: {'relevancy': True, 'rank': 1}, 2119539139: {'relevancy': False, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2107932047: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': False, 'rank': 6}, 2112237679: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2131293038: {'relevancy': True, 'rank': 1}, 2119539139: {'relevancy': False, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2107932047: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': False, 'rank': 6}, 2112237679: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': False, 'rank': 9}}"
31,clustering high-dimensional data,"{2147343253: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2157503142: {'relevancy': True, 'rank': 2}, 2162010601: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': True, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': True, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2161062602: {'relevancy': True, 'rank': 9}}","{2147343253: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2157503142: {'relevancy': True, 'rank': 2}, 2162010601: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': True, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': True, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2161062602: {'relevancy': True, 'rank': 9}}"
32,game theory,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': True, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': True, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
33,biometrics,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2098333203: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2037585042: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2098333203: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': True, 'rank': 7}, 2037585042: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}"
34,constraint satisfaction,"{2034009146: {'relevancy': True, 'rank': 0}, 2155554263: {'relevancy': False, 'rank': 1}, 1986729166: {'relevancy': True, 'rank': 2}, 148197049: {'relevancy': False, 'rank': 3}, 1075592465: {'relevancy': True, 'rank': 4}, 2044175236: {'relevancy': False, 'rank': 5}, 342238810: {'relevancy': False, 'rank': 6}, 2294981088: {'relevancy': False, 'rank': 7}, 2162010601: {'relevancy': True, 'rank': 8}, 2121939561: {'relevancy': True, 'rank': 9}}","{2034009146: {'relevancy': True, 'rank': 0}, 2155554263: {'relevancy': False, 'rank': 1}, 1986729166: {'relevancy': True, 'rank': 2}, 148197049: {'relevancy': False, 'rank': 3}, 1075592465: {'relevancy': True, 'rank': 4}, 2044175236: {'relevancy': False, 'rank': 5}, 342238810: {'relevancy': False, 'rank': 6}, 2294981088: {'relevancy': False, 'rank': 7}, 2162010601: {'relevancy': True, 'rank': 8}, 2121939561: {'relevancy': True, 'rank': 9}}"
35,combinatorial optimization,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': True, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
36,speech processing,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
37,multi-agent system,"{2108671403: {'relevancy': True, 'rank': 0}, 2237142500: {'relevancy': True, 'rank': 1}, 2115053734: {'relevancy': True, 'rank': 2}, 2306655439: {'relevancy': True, 'rank': 3}, 2205287187: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2435751034: {'relevancy': False, 'rank': 6}, 2031945151: {'relevancy': False, 'rank': 7}, 2121939561: {'relevancy': False, 'rank': 8}, 2026095753: {'relevancy': True, 'rank': 9}}","{2108671403: {'relevancy': True, 'rank': 0}, 2237142500: {'relevancy': True, 'rank': 1}, 2115053734: {'relevancy': True, 'rank': 2}, 2306655439: {'relevancy': True, 'rank': 3}, 2205287187: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2435751034: {'relevancy': False, 'rank': 6}, 2031945151: {'relevancy': False, 'rank': 7}, 2121939561: {'relevancy': False, 'rank': 8}, 2026095753: {'relevancy': True, 'rank': 9}}"
38,mean field theory,"{229038272: {'relevancy': True, 'rank': 0}, 1624046946: {'relevancy': True, 'rank': 1}, 2058210145: {'relevancy': False, 'rank': 2}, 2023947709: {'relevancy': False, 'rank': 3}, 2162010601: {'relevancy': False, 'rank': 4}, 2082112691: {'relevancy': False, 'rank': 5}, 66820806: {'relevancy': False, 'rank': 6}, 2149631809: {'relevancy': False, 'rank': 7}, 2121939561: {'relevancy': False, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}","{229038272: {'relevancy': True, 'rank': 0}, 1624046946: {'relevancy': True, 'rank': 1}, 2058210145: {'relevancy': False, 'rank': 2}, 2023947709: {'relevancy': False, 'rank': 3}, 2162010601: {'relevancy': False, 'rank': 4}, 2082112691: {'relevancy': False, 'rank': 5}, 66820806: {'relevancy': False, 'rank': 6}, 2149631809: {'relevancy': False, 'rank': 7}, 2121939561: {'relevancy': False, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}"
39,social network,"{2162010601: {'relevancy': True, 'rank': 0}, 2158012360: {'relevancy': True, 'rank': 1}, 2125104194: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2103844955: {'relevancy': True, 'rank': 7}, 2149631809: {'relevancy': True, 'rank': 8}, 2692041946: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2158012360: {'relevancy': True, 'rank': 1}, 2125104194: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2103844955: {'relevancy': True, 'rank': 7}, 2149631809: {'relevancy': True, 'rank': 8}, 2692041946: {'relevancy': True, 'rank': 9}}"
40,lattice model,"{2162010601: {'relevancy': False, 'rank': 0}, 229038272: {'relevancy': False, 'rank': 1}, 699272135: {'relevancy': False, 'rank': 2}, 2144689552: {'relevancy': False, 'rank': 3}, 2121939561: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': False, 'rank': 6}, 2112237679: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 229038272: {'relevancy': False, 'rank': 1}, 699272135: {'relevancy': False, 'rank': 2}, 2144689552: {'relevancy': False, 'rank': 3}, 2121939561: {'relevancy': True, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': False, 'rank': 6}, 2112237679: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': False, 'rank': 9}}"
41,automatic image annotation,"{2149631809: {'relevancy': True, 'rank': 0}, 2162010601: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': False, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}","{2149631809: {'relevancy': True, 'rank': 0}, 2162010601: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': False, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}"
42,computational geometry,"{356043702: {'relevancy': True, 'rank': 0}, 2129128314: {'relevancy': False, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2090152442: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 2162010601: {'relevancy': True, 'rank': 8}, 1919135125: {'relevancy': True, 'rank': 9}}","{356043702: {'relevancy': True, 'rank': 0}, 2129128314: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': True, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2090152442: {'relevancy': True, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 2162010601: {'relevancy': True, 'rank': 8}, 1919135125: {'relevancy': True, 'rank': 9}}"
43,Evolutionary algorithm,"{2162010601: {'relevancy': False, 'rank': 0}, 2034830207: {'relevancy': False, 'rank': 1}, 2045848816: {'relevancy': False, 'rank': 2}, 2121939561: {'relevancy': False, 'rank': 3}, 2065219374: {'relevancy': True, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 1919135125: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2034830207: {'relevancy': False, 'rank': 1}, 2045848816: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': True, 'rank': 4}, 2297453548: {'relevancy': True, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': True, 'rank': 7}, 1919135125: {'relevancy': True, 'rank': 8}, 2151264347: {'relevancy': True, 'rank': 9}}"
44,web search query,"{2162010601: {'relevancy': False, 'rank': 0}, 1804802447: {'relevancy': False, 'rank': 1}, 2300598665: {'relevancy': False, 'rank': 2}, 2121939561: {'relevancy': False, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 1919135125: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 1804802447: {'relevancy': True, 'rank': 1}, 2300598665: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 1919135125: {'relevancy': True, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}"
45,eye tracking,"{171829575: {'relevancy': False, 'rank': 0}, 2162010601: {'relevancy': False, 'rank': 1}, 2121939561: {'relevancy': False, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}","{171829575: {'relevancy': False, 'rank': 0}, 2162010601: {'relevancy': False, 'rank': 1}, 2121939561: {'relevancy': False, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}"
46,query optimization,"{1976298713: {'relevancy': True, 'rank': 0}, 2589970869: {'relevancy': True, 'rank': 1}, 2148123616: {'relevancy': False, 'rank': 2}, 2300598665: {'relevancy': False, 'rank': 3}, 152493642: {'relevancy': False, 'rank': 4}, 2109621001: {'relevancy': True, 'rank': 5}, 2162010601: {'relevancy': False, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}","{1976298713: {'relevancy': True, 'rank': 0}, 2589970869: {'relevancy': True, 'rank': 1}, 2148123616: {'relevancy': True, 'rank': 2}, 2300598665: {'relevancy': False, 'rank': 3}, 152493642: {'relevancy': True, 'rank': 4}, 2109621001: {'relevancy': True, 'rank': 5}, 2162010601: {'relevancy': False, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}"
47,logic programming,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': True, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
48,Hyperspectral imaging,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
49,Bayesian statistics,"{2045864003: {'relevancy': True, 'rank': 0}, 1221219011: {'relevancy': False, 'rank': 1}, 2111344783: {'relevancy': True, 'rank': 2}, 299879046: {'relevancy': True, 'rank': 3}, 2395024022: {'relevancy': False, 'rank': 4}, 1975826685: {'relevancy': False, 'rank': 5}, 2162010601: {'relevancy': False, 'rank': 6}, 2121939561: {'relevancy': False, 'rank': 7}, 2065219374: {'relevancy': False, 'rank': 8}, 2297453548: {'relevancy': False, 'rank': 9}}","{2045864003: {'relevancy': True, 'rank': 0}, 1221219011: {'relevancy': True, 'rank': 1}, 2111344783: {'relevancy': True, 'rank': 2}, 299879046: {'relevancy': True, 'rank': 3}, 2395024022: {'relevancy': True, 'rank': 4}, 1975826685: {'relevancy': False, 'rank': 5}, 2162010601: {'relevancy': True, 'rank': 6}, 2121939561: {'relevancy': True, 'rank': 7}, 2065219374: {'relevancy': True, 'rank': 8}, 2297453548: {'relevancy': True, 'rank': 9}}"
50,kernel density estimation,"{2162010601: {'relevancy': True, 'rank': 0}, 167589996: {'relevancy': False, 'rank': 1}, 2033403132: {'relevancy': False, 'rank': 2}, 1941968271: {'relevancy': True, 'rank': 3}, 2149659377: {'relevancy': False, 'rank': 4}, 2275446948: {'relevancy': False, 'rank': 5}, 193906486: {'relevancy': False, 'rank': 6}, 2435751034: {'relevancy': True, 'rank': 7}, 2121939561: {'relevancy': True, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 167589996: {'relevancy': True, 'rank': 1}, 2033403132: {'relevancy': True, 'rank': 2}, 1941968271: {'relevancy': True, 'rank': 3}, 2149659377: {'relevancy': True, 'rank': 4}, 2275446948: {'relevancy': True, 'rank': 5}, 193906486: {'relevancy': True, 'rank': 6}, 2435751034: {'relevancy': True, 'rank': 7}, 2121939561: {'relevancy': True, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}"
51,learning to rank,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2148123616: {'relevancy': True, 'rank': 7}, 2103086064: {'relevancy': False, 'rank': 8}, 180556512: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2148123616: {'relevancy': True, 'rank': 7}, 2103086064: {'relevancy': False, 'rank': 8}, 180556512: {'relevancy': False, 'rank': 9}}"
